"ano_q","ibge_id_q","municipio","dependencia_id_q","ciclo_id_q","nota_mt_q","nota_lp_q","ideb_q","aprovacao_q","abandono_q","see","idh_municipal","idh_renda","idh_longevidade","idh_educacao","infra","see_idh_educacao"
"2019","5101001","Araguaiana","Estadual","AF",2.56578736133969,3.76122965792531,5,93.8,0,1,0.687,0.671,0.817,0.591,5,0.591
"2019","5101001","Araguaiana","Municipal","AI",1.72854602045354,3.76040494938133,4.8,93.7333333333333,0,0,0.687,0.671,0.817,0.591,4,0
"2019","5101001","Araguaiana","Municipal","AF",2.56578736133969,3.76122965792531,4.8,100,0,0,0.687,0.671,0.817,0.591,7,0
"2021","5101001","Araguaiana","Estadual","AI",2.10212859692047,3.69871062469348,4.8,96,0,1,0.687,0.671,0.817,0.591,6,0.591
"2021","5101001","Araguaiana","Estadual","AF",2.56578736133969,3.76122965792531,4.8,100,0,1,0.687,0.671,0.817,0.591,8,0.591
"2021","5101001","Araguaiana","Municipal","AI",2.10212859692047,3.69871062469348,4.8,100,0,0,0.687,0.671,0.817,0.591,3,0
"2021","5101001","Araguaiana","Municipal","AF",2.56578736133969,3.76122965792531,4.8,100,0,0,0.687,0.671,0.817,0.591,7,0
"2023","5101001","Araguaiana","Estadual","AI",2.10212859692047,3.69871062469348,4.8,100,0,1,0.687,0.671,0.817,0.591,9,0.591
"2023","5101001","Araguaiana","Estadual","AF",4.58096936294375,4.04814917895909,4.6,100,0,1,0.687,0.671,0.817,0.591,8,0.591
"2023","5101001","Araguaiana","Municipal","AI",3.31618727692631,4.54424307036247,5.5,100,0,0,0.687,0.671,0.817,0.591,3,0
"2023","5101001","Araguaiana","Municipal","AF",2.56578736133969,3.76122965792531,5.5,100,0,0,0.687,0.671,0.817,0.591,3,0
"2015","5101209","Araguainha","Estadual","AI",3.79044851255682,4.35194744348905,5.5,100,0,1,0.701,0.65,0.844,0.627,9,0.627
"2015","5101209","Araguainha","Estadual","AF",6.59955780377515,7.26802797729542,5.5,100,0,1,0.701,0.65,0.844,0.627,8,0.627
"2015","5101209","Araguainha","Municipal","AI",3.79044851255682,4.35194744348905,5.5,88.9,0,0,0.701,0.65,0.844,0.627,4,0
"2015","5101209","Araguainha","Municipal","AF",6.59955780377515,7.26802797729542,5.5,88.9,0,0,0.701,0.65,0.844,0.627,4,0
"2017","5101209","Araguainha","Estadual","AI",3.79044851255682,4.35194744348905,5.5,0,0,1,0.701,0.65,0.844,0.627,7,0.627
"2017","5101209","Araguainha","Estadual","AF",6.59955780377515,7.26802797729542,5.5,60,40,1,0.701,0.65,0.844,0.627,7,0.627
"2017","5101209","Araguainha","Municipal","AI",3.60480640854473,4.54817666559726,5.5,100,0,0,0.701,0.65,0.844,0.627,5,0
"2017","5101209","Araguainha","Municipal","AF",6.59955780377515,7.26802797729542,5.5,0,0,0,0.701,0.65,0.844,0.627,7,0
"2019","5101209","Araguainha","Estadual","AI",3.79044851255682,4.35194744348905,5.5,0,0,1,0.701,0.65,0.844,0.627,10,0.627
"2019","5101209","Araguainha","Estadual","AF",7.22894215966571,9.25077902723208,5.7,100,0,1,0.701,0.65,0.844,0.627,9,0.627
"2019","5101209","Araguainha","Municipal","AI",3.79044851255682,4.35194744348905,5.7,100,0,0,0.701,0.65,0.844,0.627,5,0
"2019","5101209","Araguainha","Municipal","AF",6.59955780377515,7.26802797729542,5.7,0,0,0,0.701,0.65,0.844,0.627,6,0
"2021","5101209","Araguainha","Estadual","AI",3.79044851255682,4.35194744348905,5.7,0,0,1,0.701,0.65,0.844,0.627,5,0.627
"2021","5101209","Araguainha","Estadual","AF",6.59955780377515,7.26802797729542,5.7,100,0,1,0.701,0.65,0.844,0.627,6,0.627
"2021","5101209","Araguainha","Municipal","AI",6.38715638715639,6.49407291433684,5.5,100,0,0,0.701,0.65,0.844,0.627,4,0
"2021","5101209","Araguainha","Municipal","AF",6.59955780377515,7.26802797729542,5.5,100,0,0,0.701,0.65,0.844,0.627,4,0
"2023","5101209","Araguainha","Estadual","AI",3.79044851255682,4.35194744348905,5.5,100,0,1,0.701,0.65,0.844,0.627,10,0.627
"2023","5101209","Araguainha","Estadual","AF",5.97017344788458,5.28527692735875,4.8,92.3,0,1,0.701,0.65,0.844,0.627,10,0.627
"2023","5101209","Araguainha","Municipal","AI",1.37938274196935,2.01359275053305,4.4,100,0,0,0.701,0.65,0.844,0.627,3,0
"2023","5101209","Araguainha","Municipal","AF",6.59955780377515,7.26802797729542,4.4,100,0,0,0.701,0.65,0.844,0.627,4,0
"2015","5101258","Araputanga","Estadual","AI",4.68852089669934,4.80069726902963,5.9,100,0,1,0.725,0.704,0.826,0.655,9,0.655
"2015","5101258","Araputanga","Estadual","AF",5.04442751967504,7.2197705207414,4.9,89.7,0,1,0.725,0.704,0.826,0.655,8,0.655
"2015","5101258","Araputanga","Municipal","AI",2.91877886673426,3.93259732713539,5.4,100,0,0,0.725,0.704,0.826,0.655,3,0
"2015","5101258","Araputanga","Municipal","AF",5.30836990910684,6.53939073620306,5.4,100,0,0,0.725,0.704,0.826,0.655,4,0
"2017","5101258","Araputanga","Estadual","AI",5.66355140186916,6.56721206288097,6.6,100,0,1,0.725,0.704,0.826,0.655,9,0.655
"2017","5101258","Araputanga","Estadual","AF",5.04519774011299,7.94790652385589,5.3,95.6,0.6,1,0.725,0.704,0.826,0.655,6,0.655
"2017","5101258","Araputanga","Municipal","AI",3.03248776145972,4.06694471179553,5.6,100,0,0,0.725,0.704,0.826,0.655,3,0
"2017","5101258","Araputanga","Municipal","AF",5.30836990910684,6.53939073620306,5.6,0,0,0,0.725,0.704,0.826,0.655,3,0
"2019","5101258","Araputanga","Estadual","AI",4.66429524232993,6.22947131608549,6,100,0,1,0.725,0.704,0.826,0.655,8,0.655
"2019","5101258","Araputanga","Estadual","AF",5.23971849571146,5.73905974800163,4.8,96.4,1,1,0.725,0.704,0.826,0.655,5,0.655
"2019","5101258","Araputanga","Municipal","AI",3.8706091596265,5.7007874015748,5.7,100,0,0,0.725,0.704,0.826,0.655,6,0
"2019","5101258","Araputanga","Municipal","AF",5.30836990910684,6.53939073620306,5.7,0,0,0,0.725,0.704,0.826,0.655,4,0
"2021","5101258","Araputanga","Estadual","AI",5.64102564102564,6.6338626705435,5.8,100,0,1,0.725,0.704,0.826,0.655,9,0.655
"2021","5101258","Araputanga","Estadual","AF",5.46603148301574,5.00062601727808,4.9,100,0,1,0.725,0.704,0.826,0.655,7,0.655
"2021","5101258","Araputanga","Municipal","AI",4.34423572598397,5.39926242643717,4.9,100,0,0,0.725,0.704,0.826,0.655,3,0
"2021","5101258","Araputanga","Municipal","AF",5.30836990910684,6.53939073620306,4.9,100,0,0,0.725,0.704,0.826,0.655,3,0
"2023","5101258","Araputanga","Estadual","AI",4.34423572598397,5.39926242643717,4.9,100,0,1,0.725,0.704,0.826,0.655,6,0.655
"2023","5101258","Araputanga","Estadual","AF",5.74647430701897,6.78959087113832,5,99.4,0,1,0.725,0.704,0.826,0.655,7,0.655
"2023","5101258","Araputanga","Municipal","AI",4.27461683812723,5.26252665245202,5.8,100,0,0,0.725,0.704,0.826,0.655,4,0
"2023","5101258","Araputanga","Municipal","AF",5.30836990910684,6.53939073620306,5.8,100,0,0,0.725,0.704,0.826,0.655,6,0
"2015","5101308","Arenápolis","Estadual","AI",3.40430325560437,3.91516560139454,5.5,100,0,1,0.704,0.677,0.793,0.649,5,0.649
"2015","5101308","Arenápolis","Estadual","AF",3.76237623762376,5.45580632959274,4.6,96,0,1,0.704,0.677,0.793,0.649,8,0.649
"2015","5101308","Arenápolis","Municipal","AI",4.33367128534415,5.93492155723417,5.9,96.7,0,0,0.704,0.677,0.793,0.649,3,0
"2015","5101308","Arenápolis","Municipal","AF",4.42371160192942,7.65729416214853,4.9,92.3,0,0,0.704,0.677,0.793,0.649,5,0
"2017","5101308","Arenápolis","Estadual","AI",2.78059635068981,4.40808469682387,5.6,100,0,1,0.704,0.677,0.793,0.649,6,0.649
"2017","5101308","Arenápolis","Estadual","AF",3.68173258003767,3.96786757546251,4.3,85.6,4.2,1,0.704,0.677,0.793,0.649,9,0.649
"2017","5101308","Arenápolis","Municipal","AI",2.24922118380062,3.46700887605604,5.2,89.5,0,0,0.704,0.677,0.793,0.649,7,0
"2017","5101308","Arenápolis","Municipal","AF",4.04802259887006,6.97663096397274,4.8,97.8,2.2,0,0.704,0.677,0.793,0.649,4,0
"2019","5101308","Arenápolis","Estadual","AI",4.77212094264117,5.33520809898762,5.8,99,0,1,0.704,0.677,0.793,0.649,10,0.649
"2019","5101308","Arenápolis","Estadual","AF",4.75038486914449,4.65113128302398,4.2,92.6,0,1,0.704,0.677,0.793,0.649,10,0.649
"2019","5101308","Arenápolis","Municipal","AI",6.45953757225433,6.8503937007874,6.1,91.1,0,0,0.704,0.677,0.793,0.649,6,0
"2019","5101308","Arenápolis","Municipal","AF",9.06971629645921,8.95678092399404,5.6,100,0,0,0.704,0.677,0.793,0.649,4,0
"2021","5101308","Arenápolis","Estadual","AI",5.58096558096558,6.32408857078953,5.7,100,0,1,0.704,0.677,0.793,0.649,8,0.649
"2021","5101308","Arenápolis","Estadual","AF",4.53396851698426,4.1742832102166,4.4,84.1,0.9,1,0.704,0.677,0.793,0.649,7,0.649
"2021","5101308","Arenápolis","Municipal","AI",7.35735735735736,8.66808320286289,6.4,100,0,0,0.704,0.677,0.793,0.649,5,0
"2021","5101308","Arenápolis","Municipal","AF",6.37323943661972,6.74095405033179,5.2,97.2,2.8,0,0.704,0.677,0.793,0.649,5,0
"2023","5101308","Arenápolis","Estadual","AI",5.0262439638883,6.57915778251599,6.1,100,0,1,0.704,0.677,0.793,0.649,6,0.649
"2023","5101308","Arenápolis","Estadual","AF",3.87745177500405,3.57361536320624,4.5,100,0,1,0.704,0.677,0.793,0.649,6,0.649
"2023","5101308","Arenápolis","Municipal","AI",5.1889565399958,8.1636460554371,6.4,100,0,0,0.704,0.677,0.793,0.649,7,0
"2023","5101308","Arenápolis","Municipal","AF",8.99335386610472,9.30141942666296,5.7,100,0,0,0.704,0.677,0.793,0.649,6,0
"2015","5101407","Aripuanã","Estadual","AI",3.76478540047313,4.74956420685648,5.4,94.7,0,1,0.675,0.682,0.816,0.553,6,0.553
"2015","5101407","Aripuanã","Estadual","AF",3.98578319370398,5.16706594376497,4.4,84.3,0,1,0.675,0.682,0.816,0.553,6,0.553
"2015","5101407","Aripuanã","Municipal","AI",3.82336374901431,3.96629866356769,5.5,99.25,0.75,0,0.675,0.682,0.816,0.553,5,0
"2015","5101407","Aripuanã","Municipal","AF",4.23457730388423,6.6914638759299,4.7,100,0,0,0.675,0.682,0.816,0.553,3,0
"2017","5101407","Aripuanã","Estadual","AI",1.87360925678683,2.19976473104481,5,98.6333333333333,0,1,0.675,0.682,0.816,0.553,8,0.553
"2017","5101407","Aripuanã","Estadual","AF",5.38229755178908,6.44717624148004,5,83.1,1.2,1,0.675,0.682,0.816,0.553,7,0.553
"2017","5101407","Aripuanã","Municipal","AI",3.66444147752559,3.85520265212277,5.5,94.3,0.3,0,0.675,0.682,0.816,0.553,4,0
"2017","5101407","Aripuanã","Municipal","AF",5.60357815442561,5.93841285296981,4.8,89.7,5.2,0,0.675,0.682,0.816,0.553,6,0
"2019","5101407","Aripuanã","Estadual","AI",4.91551800800356,6.19572553430821,5.8,98.5666666666667,1.43333333333333,1,0.675,0.682,0.816,0.553,8,0.553
"2019","5101407","Aripuanã","Estadual","AF",5.43325269408401,5.95312288307817,4.3,73.4,8.7,1,0.675,0.682,0.816,0.553,10,0.553
"2019","5101407","Aripuanã","Municipal","AI",4.37416629613161,5.07986501687289,5.5,97.6333333333333,0.433333333333333,0,0.675,0.682,0.816,0.553,6,0
"2019","5101407","Aripuanã","Municipal","AF",4.72478651456103,5.61123619275357,5.5,97.3,0,0,0.675,0.682,0.816,0.553,3,0
"2021","5101407","Aripuanã","Estadual","AI",3.47539847539848,3.64907179601879,4.9,97.7,2.3,1,0.675,0.682,0.816,0.553,9,0.553
"2021","5101407","Aripuanã","Estadual","AF",4.95857497928749,5.20721171904345,4.4,74.7,0,1,0.675,0.682,0.816,0.553,9,0.553
"2021","5101407","Aripuanã","Municipal","AI",5.17902517902518,6.82845001118318,5.6,98.4666666666667,0,0,0.675,0.682,0.816,0.553,4,0
"2021","5101407","Aripuanã","Municipal","AF",4.72478651456103,5.61123619275357,5.6,88.1,9.5,0,0.675,0.682,0.816,0.553,3,0
"2023","5101407","Aripuanã","Estadual","AI",4.77010287633844,5.80357142857143,6,100,0,1,0.675,0.682,0.816,0.553,5,0.553
"2023","5101407","Aripuanã","Estadual","AF",3.4754417247528,3.87419983300863,4.5,100,0,1,0.675,0.682,0.816,0.553,7,0.553
"2023","5101407","Aripuanã","Municipal","AI",3.36657568759185,5.07995735607676,5.6,99.3666666666667,0,0,0.675,0.682,0.816,0.553,6,0
"2023","5101407","Aripuanã","Municipal","AF",4.72478651456103,5.61123619275357,5.6,99.3666666666667,0,0,0.675,0.682,0.816,0.553,5,0
"2015","5101605","Barão de Melgaço","Estadual","AI",1.0070969922271,1.97791981406159,4.8,100,0,1,0.6,0.598,0.82,0.44,5,0.44
"2015","5101605","Barão de Melgaço","Estadual","AF",3.05661335364306,2.22922708359601,4,91.5,1.5,1,0.6,0.598,0.82,0.44,8,0.44
"2015","5101605","Barão de Melgaço","Municipal","AI",2.43646943691728,3.10945422497321,4,94.0333333333333,2.96666666666667,0,0.6,0.598,0.82,0.44,5,0
"2015","5101605","Barão de Melgaço","Municipal","AF",2.37445063077975,2.09047343522025,4,94.0333333333333,2.96666666666667,0,0.6,0.598,0.82,0.44,5,0
"2017","5101605","Barão de Melgaço","Estadual","AI",3.66088117489987,3.65201582718426,5.5,100,0,1,0.6,0.598,0.82,0.44,8,0.44
"2017","5101605","Barão de Melgaço","Estadual","AF",2.21751412429379,3.73052580331061,4.2,94.2,2.9,1,0.6,0.598,0.82,0.44,6,0.44
"2017","5101605","Barão de Melgaço","Municipal","AI",2.43646943691728,3.10945422497321,4.2,80.5666666666667,5.53333333333333,0,0.6,0.598,0.82,0.44,5,0
"2017","5101605","Barão de Melgaço","Municipal","AF",2.37445063077975,2.09047343522025,4.2,0,0,0,0.6,0.598,0.82,0.44,3,0
"2019","5101605","Barão de Melgaço","Estadual","AI",1.83414851044909,2.78627671541057,4.8,99.1666666666667,0,1,0.6,0.598,0.82,0.44,10,0.44
"2019","5101605","Barão de Melgaço","Estadual","AF",2.25643281284363,1.497087115567,3.8,94.4,0,1,0.6,0.598,0.82,0.44,5,0.44
"2019","5101605","Barão de Melgaço","Municipal","AI",2.43646943691728,3.10945422497321,3.8,91.3,5.06666666666667,0,0.6,0.598,0.82,0.44,5,0
"2019","5101605","Barão de Melgaço","Municipal","AF",2.37445063077975,2.09047343522025,3.8,0,0,0,0.6,0.598,0.82,0.44,6,0
"2021","5101605","Barão de Melgaço","Estadual","AI",3.53661353661354,4.35920375754865,5,100,0,1,0.6,0.598,0.82,0.44,9,0.44
"2021","5101605","Barão de Melgaço","Estadual","AF",2.3705468102734,1.36596970076374,4,100,0,1,0.6,0.598,0.82,0.44,10,0.44
"2021","5101605","Barão de Melgaço","Municipal","AI",2.43646943691728,3.10945422497321,4,100,0,0,0.6,0.598,0.82,0.44,4,0
"2021","5101605","Barão de Melgaço","Municipal","AF",2.37445063077975,2.09047343522025,4,100,0,0,0.6,0.598,0.82,0.44,4,0
"2023","5101605","Barão de Melgaço","Estadual","AI",2.14360697039681,2.77185501066098,5,97.7333333333333,2.26666666666667,1,0.6,0.598,0.82,0.44,6,0.44
"2023","5101605","Barão de Melgaço","Estadual","AF",1.97114605284487,1.6295574728639,4,98.7,1.3,1,0.6,0.598,0.82,0.44,5,0.44
"2023","5101605","Barão de Melgaço","Municipal","AI",2.43646943691728,3.10945422497321,4,100,0,0,0.6,0.598,0.82,0.44,6,0
"2015","5101704","Barra do Bugres","Estadual","AI",2.97059817505914,4.3567693201627,5.5,100,0,1,0.693,0.684,0.818,0.595,5,0.595
"2015","5101704","Barra do Bugres","Estadual","AF",3.61766945925362,4.91993443449754,4.4,84.5,2.7,1,0.693,0.684,0.818,0.595,10,0.595
"2015","5101704","Barra do Bugres","Municipal","AI",1.83845893883069,3.04822777454968,4.9,96.3666666666667,1.06666666666667,0,0.693,0.684,0.818,0.595,6,0
"2015","5101704","Barra do Bugres","Municipal","AF",4.02767199796903,5.65376371201614,4.3,91.8,4.1,0,0.693,0.684,0.818,0.595,4,0
"2017","5101704","Barra do Bugres","Estadual","AI",3.06186025812194,4.09261041599829,5.5,97.8,0.833333333333333,1,0.693,0.684,0.818,0.595,6,0.595
"2017","5101704","Barra do Bugres","Estadual","AF",3.57721280602637,4.19790652385589,4.3,87.5,5.9,1,0.693,0.684,0.818,0.595,9,0.595
"2017","5101704","Barra do Bugres","Municipal","AI",2.08900756564308,3.34830499411828,5.1,94.0333333333333,0.466666666666667,0,0.693,0.684,0.818,0.595,5,0
"2017","5101704","Barra do Bugres","Municipal","AF",4.57156308851224,5.91772151898734,4.4,89,4.2,0,0.693,0.684,0.818,0.595,7,0
"2019","5101704","Barra do Bugres","Estadual","AI",4.63650511338373,5.24971878515186,5.6,97.3666666666667,1.3,1,0.693,0.684,0.818,0.595,9,0.595
"2019","5101704","Barra do Bugres","Estadual","AF",4.38201011656037,4.13629589486519,4.2,87,0.7,1,0.693,0.684,0.818,0.595,8,0.595
"2019","5101704","Barra do Bugres","Municipal","AI",1.73076923076923,3.12710911136108,4.6,91.7666666666667,0.433333333333333,0,0.693,0.684,0.818,0.595,5,0
"2019","5101704","Barra do Bugres","Municipal","AF",5.87420277105784,5.57241566183444,4.2,85.5,0,0,0.693,0.684,0.818,0.595,5,0
"2021","5101704","Barra do Bugres","Estadual","AI",2.90040648999814,3.91516531523653,4.2,100,0,1,0.693,0.684,0.818,0.595,6,0.595
"2021","5101704","Barra do Bugres","Estadual","AF",5.02174813587407,4.52109678227119,4.7,94.7,0,1,0.693,0.684,0.818,0.595,5,0.595
"2021","5101704","Barra do Bugres","Municipal","AI",3.30792330792331,4.42853947662715,5,98.8666666666667,0,0,0.693,0.684,0.818,0.595,6,0
"2021","5101704","Barra do Bugres","Municipal","AF",4.31114547529865,4.85125418731845,5,98.8666666666667,0,0,0.693,0.684,0.818,0.595,4,0
"2023","5101704","Barra do Bugres","Estadual","AI",2.90040648999814,3.91516531523653,5,100,0,1,0.693,0.684,0.818,0.595,7,0.595
"2023","5101704","Barra do Bugres","Estadual","AF",3.41708542713568,3.89089897021987,4.5,99.7,0.3,1,0.693,0.684,0.818,0.595,7,0.595
"2023","5101704","Barra do Bugres","Municipal","AI",3.56812933025404,3.67004264392324,5.5,100,0,0,0.693,0.684,0.818,0.595,6,0
"2023","5101704","Barra do Bugres","Municipal","AF",4.31114547529865,4.85125418731845,5.5,100,0,0,0.693,0.684,0.818,0.595,3,0
"2015","5101803","Barra do Garças","Estadual","AI",3.87180353723105,5.63858221963975,5.9,100,0,1,0.748,0.738,0.817,0.693,5,0.693
"2015","5101803","Barra do Garças","Estadual","AF",4.18888042650419,6.54141974530324,4.6,78.8,2.4,1,0.748,0.738,0.817,0.693,6,0.693
"2015","5101803","Barra do Garças","Municipal","AI",3.91911681874507,5.12260313771063,5.6,92.9333333333333,2.4,0,0.748,0.738,0.817,0.693,6,0
"2015","5101803","Barra do Garças","Municipal","AF",4.34120335110434,7.26642289749086,4.6,93.8,0,0,0.748,0.738,0.817,0.693,5,0
"2017","5101803","Barra do Garças","Estadual","AI",4.26346239430351,5.39942252165544,6,100,0,1,0.748,0.738,0.817,0.693,9,0.693
"2017","5101803","Barra do Garças","Estadual","AF",4.83333333333333,6.83300876338851,4.9,87.4,2.3,1,0.748,0.738,0.817,0.693,9,0.693
"2017","5101803","Barra do Garças","Municipal","AI",3.68758344459279,5.09464228424767,5.7,96.0333333333333,0.166666666666667,0,0.748,0.738,0.817,0.693,6,0
"2017","5101803","Barra do Garças","Municipal","AF",4.53107344632768,5.55744888023369,4.4,98.3,0,0,0.748,0.738,0.817,0.693,4,0
"2019","5101803","Barra do Garças","Estadual","AI",4.1907514450867,5.57592800899888,5.5,95.4,0.633333333333333,1,0.748,0.738,0.817,0.693,8,0.693
"2019","5101803","Barra do Garças","Estadual","AF",5.71365735649879,5.88944587454274,4.6,86.9,2.5,1,0.748,0.738,0.817,0.693,7,0.693
"2019","5101803","Barra do Garças","Municipal","AI",4.4341929746554,5.87176602924634,5.7,96.1333333333333,0.6,0,0.748,0.738,0.817,0.693,6,0
"2019","5101803","Barra do Garças","Municipal","AF",5.99076314053222,5.222869529874,4.5,94.4,0,0,0.748,0.738,0.817,0.693,4,0
"2021","5101803","Barra do Garças","Estadual","AI",6.61584661584661,7.69961977186312,6.1,100,0,1,0.748,0.738,0.817,0.693,6,0.693
"2021","5101803","Barra do Garças","Estadual","AF",5.87199668599834,5.99599348942031,5,90.3,2.1,1,0.748,0.738,0.817,0.693,9,0.693
"2021","5101803","Barra do Garças","Municipal","AI",4.73088473088473,6.45716841869828,5.5,98.7333333333333,0.4,0,0.748,0.738,0.817,0.693,5,0
"2021","5101803","Barra do Garças","Municipal","AF",4.89643744821872,4.83911355953424,4.7,98.8,1.2,0,0.748,0.738,0.817,0.693,6,0
"2023","5101803","Barra do Garças","Estadual","AI",5.58891454965358,7.23747334754798,6.3,100,0,1,0.748,0.738,0.817,0.693,5,0.693
"2023","5101803","Barra do Garças","Estadual","AF",6.46458096936295,6.65738936821598,5,98.5,0.4,1,0.748,0.738,0.817,0.693,9,0.693
"2023","5101803","Barra do Garças","Municipal","AI",5.43879907621247,7.52265458422175,6.3,97.3333333333333,0,0,0.748,0.738,0.817,0.693,5,0
"2023","5101803","Barra do Garças","Municipal","AF",6.36732047333442,7.29891455608127,5,99.5,0.5,0,0.748,0.738,0.817,0.693,4,0
"2015","5101852","Bom Jesus do Araguaia","Estadual","AI",2.64580764149065,3.35067280729221,5.2,100,0,1,0.661,0.665,0.784,0.555,7,0.555
"2015","5101852","Bom Jesus do Araguaia","Estadual","AF",2.71515613099772,3.05005673937713,4,82.2,6.7,1,0.661,0.665,0.784,0.555,7,0.555
"2015","5101852","Bom Jesus do Araguaia","Municipal","AI",0.651120874169202,0.913422428820455,4.5,99.4666666666667,0.533333333333333,0,0.661,0.665,0.784,0.555,5,0
"2015","5101852","Bom Jesus do Araguaia","Municipal","AF",2.50913954880597,2.73727225284023,4.5,100,0,0,0.661,0.665,0.784,0.555,5,0
"2017","5101852","Bom Jesus do Araguaia","Estadual","AI",3.27369826435247,4.24018821516415,5.7,100,0,1,0.661,0.665,0.784,0.555,8,0.555
"2017","5101852","Bom Jesus do Araguaia","Estadual","AF",2.8135593220339,2.11416747809153,3.9,76.8,9.4,1,0.661,0.665,0.784,0.555,8,0.555
"2017","5101852","Bom Jesus do Araguaia","Municipal","AI",3.20961281708945,4.03807079456743,5.4,99.0666666666667,0.933333333333333,0,0.661,0.665,0.784,0.555,7,0
"2017","5101852","Bom Jesus do Araguaia","Municipal","AF",2.50913954880597,2.73727225284023,5.4,0,0,0,0.661,0.665,0.784,0.555,4,0
"2019","5101852","Bom Jesus do Araguaia","Estadual","AI",3.16140506891952,2.78852643419573,5.2,100,0,1,0.661,0.665,0.784,0.555,8,0.555
"2019","5101852","Bom Jesus do Araguaia","Estadual","AF",2.50913954880597,2.73727225284023,5.2,78,5.5,1,0.661,0.665,0.784,0.555,7,0.555
"2019","5101852","Bom Jesus do Araguaia","Municipal","AI",3.27478879502001,4.68166479190101,5.2,100,0,0,0.661,0.665,0.784,0.555,5,0
"2019","5101852","Bom Jesus do Araguaia","Municipal","AF",2.50913954880597,2.73727225284023,5.2,0,0,0,0.661,0.665,0.784,0.555,5,0
"2021","5101852","Bom Jesus do Araguaia","Estadual","AI",2.64580764149065,3.35067280729221,5.2,100,0,1,0.661,0.665,0.784,0.555,10,0.555
"2021","5101852","Bom Jesus do Araguaia","Estadual","AF",2.50913954880597,2.73727225284023,5.2,84.2,0,1,0.661,0.665,0.784,0.555,5,0.555
"2021","5101852","Bom Jesus do Araguaia","Municipal","AI",2.64580764149065,3.35067280729221,5.2,100,0,0,0.661,0.665,0.784,0.555,6,0
